,Position,Salary Estimate,Rating,Organization,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
641,Data Analyst,₹150K - ₹200K (Glassdoor Est.),-1,Advance Jobs Private Limited,New Delhi,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
642,Data Analyst-Fresher,₹150K - ₹200K (Glassdoor Est.),4.5,"Verificient Technologies
4.5",Pune,-1,51 to 200 Employees,2013,Company - Private,Computer Hardware & Software,Information Technology,Less than $1 million (USD),-1
643,Data Engineer,₹150K - ₹200K (Glassdoor Est.),4.4,"Salesforce
4.4",Hyderābād,-1,10000+ Employees,1999,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
644,Sr. Data Scientist,₹150K - ₹200K (Glassdoor Est.),4.1,"VMock Inc
4.1",Gurgaon,-1,51 to 200 Employees,2009,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
645,Data Analyst,₹150K - ₹200K (Glassdoor Est.),3.5,"Anyone Home
3.5",Pune,-1,201 to 500 Employees,2013,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
646,DATA SCIENTIST / MACHINE LEARNING EXPERT,₹150K - ₹200K (Glassdoor Est.),4.0,"Spectrus
4.0",Bangalore,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
647,Senior Data Scientist,₹150K - ₹200K (Glassdoor Est.),-1,Samaira HR Solutions,Thāne,-1,-1,-1,-1,-1,-1,-1,-1
648,Data Analyst,₹150K - ₹200K (Glassdoor Est.),3.5,"Lionbridge Technologies
3.5",Mumbai,-1,5001 to 10000 Employees,1996,Company - Private,IT Services,Information Technology,$500 million to $1 billion (USD),-1
649,Data Engineer - Data Sciences,₹150K - ₹200K (Glassdoor Est.),3.8,"GEP
3.8",Maharashtra,-1,1001 to 5000 Employees,1999,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1
650,Sr. Data Scientist,₹150K - ₹200K (Glassdoor Est.),-1,Copiousminds,Mumbai,-1,Unknown,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
651,Data Analyst,₹150K - ₹200K (Glassdoor Est.),5.0,"Q-Dat IT Solutions
5.0",Bangalore,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
652,Data Analyst,₹150K - ₹200K (Glassdoor Est.),5.0,"Lakshmi North East Solutions
5.0",Guwahati,-1,Unknown,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
653,Data Analyst,₹150K - ₹200K (Glassdoor Est.),5.0,"Goalreify
5.0",Bangalore,-1,1 to 50 Employees,2017,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1
654,V123: Data Scientist,₹150K - ₹200K (Glassdoor Est.),-1,QSSOT Technology,Coimbatore,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
655,V123: Data Scientist,₹150K - ₹200K (Glassdoor Est.),-1,QSSOT Technology,Coimbatore,-1,-1,-1,-1,-1,-1,-1,-1
656,Data Analyst,₹150K - ₹200K (Glassdoor Est.),5.0,"Universal Stream Solution
5.0",Ahmedabad,-1,1 to 50 Employees,2011,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
657,Data Analyst,₹150K - ₹200K (Glassdoor Est.),4.2,"Dvdasjobs
4.2",Surat,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
658,Lead Data Scientist COE-(H/F),₹150K - ₹200K (Glassdoor Est.),3.6,"Société Générale
3.6",Bangalore,-1,10000+ Employees,1864,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),-1
659,Data Analyst/ Scientist,₹150K - ₹200K (Glassdoor Est.),-1,ANI Calls India Private Limited,Noida,-1,-1,-1,-1,-1,-1,-1,-1
660,Data Science – Manager – SQL,₹150K - ₹200K (Glassdoor Est.),3.9,"Philips
3.9",Chennai,-1,10000+ Employees,1891,Company - Public,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),-1
661,Data Science – Manager – SQL,₹150K - ₹200K (Glassdoor Est.),3.9,"Philips
3.9",Chennai,-1,-1,-1,-1,-1,-1,-1,-1
662,Data Engineer,₹150K - ₹200K (Glassdoor Est.),3.5,"Aktana
3.5",Pune,-1,201 to 500 Employees,2008,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),-1
663,Data Science Engineer - Image Database,₹150K - ₹200K (Glassdoor Est.),3.9,"Mercedes-Benz Research and Development India Private Limited
3.9",Bangalore,-1,10000+ Employees,1965,Subsidiary or Business Segment,Vehicle Dealers,Retail,$10+ billion (USD),-1
664,Data Science Engineer - Image Database,₹150K - ₹200K (Glassdoor Est.),3.9,"Mercedes-Benz Research and Development India Private Limited
3.9",Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
665,Data Science Engineer - Image Database,₹150K - ₹200K (Glassdoor Est.),3.9,"Mercedes-Benz Research and Development India Private Limited
3.9",Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
666,Senior Auditor - Data Science,₹150K - ₹200K (Glassdoor Est.),4.2,"Snowflake
4.2",Pune,-1,-1,-1,-1,-1,-1,-1,-1
667,Data Analyst,₹150K - ₹200K (Glassdoor Est.),4.8,"Bloom Consulting Services
4.8",Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
668,Junior Data Analyst,₹150K - ₹200K (Glassdoor Est.),3.7,"Cognizant
3.7",Calcutta,-1,10000+ Employees,1994,Company - Public,-1,-1,$10+ billion (USD),-1
669,Data Analyst 2,₹150K - ₹200K (Glassdoor Est.),4.0,"Paypal
4.0",Chennai,-1,10000+ Employees,1998,Company - Public,Internet,Information Technology,$10+ billion (USD),-1
670,Data Scientist/Language Engineer II,₹150K - ₹200K (Glassdoor Est.),4.3,"ADCI - Karnataka
4.3",Bangalore,-1,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD),-1
671,Data Analyst,₹366K - ₹556K (Glassdoor Est.),4.1,"Barclays
4.1",Chennai,-1,10000+ Employees,1690,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD),-1
672,Data Analyst,₹366K - ₹556K (Glassdoor Est.),4.1,"EPAM Systems
4.1",India,-1,10000+ Employees,1993,Company - Public,IT Services,Information Technology,$2 to $5 billion (USD),-1
673,Machine Learning Engineer,₹366K - ₹556K (Glassdoor Est.),3.6,"umlaut AG
3.6",Bangalore,-1,1001 to 5000 Employees,1996,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1
674,Data Analyst (tableau/power B.I) consultant,₹366K - ₹556K (Glassdoor Est.),-1,ANI Calls India Private Limited,Chennai,-1,-1,-1,-1,-1,-1,-1,-1
675,Lead Data Scientist,₹366K - ₹556K (Glassdoor Est.),3.2,"Aleron
3.2",Bangalore,-1,10000+ Employees,1957,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1
676,Senior Data Analyst,₹366K - ₹556K (Glassdoor Est.),3.9,"Swiss Re
3.9",Bangalore,-1,10000+ Employees,1863,Company - Public,Insurance Agencies & Brokerages,Insurance,$10+ billion (USD),-1
677,Principal Data Scientist,₹366K - ₹556K (Glassdoor Est.),3.2,"Kimberly-Clark
3.2",Bangalore,-1,10000+ Employees,1872,Company - Public,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1
678,Senior Manager - Data Scientist,₹366K - ₹556K (Glassdoor Est.),3.9,"Michelin
3.9",Pune,-1,10000+ Employees,1889,Company - Public,Industrial Manufacturing,Manufacturing,$10+ billion (USD),-1
679,Senior Bioinformatics Scientist - Mumbai,₹366K - ₹556K (Glassdoor Est.),4.0,"SRL Diagnostic
4.0",Mumbai,-1,1001 to 5000 Employees,-1,Hospital,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD),-1
680,Manager - Data Scientist,₹366K - ₹556K (Glassdoor Est.),4.5,"Golden Opportunities
4.5",Chennai,-1,51 to 200 Employees,-1,Company - Private,Metals Brokers,Mining & Metals,Less than $1 million (USD),-1
681,Senior Data Analyst,₹366K - ₹556K (Glassdoor Est.),3.8,"FIS
3.8",Bangalore,-1,10000+ Employees,1968,Company - Public,Financial Transaction Processing,Finance,$10+ billion (USD),-1
682,Junior Research Scientist,₹366K - ₹556K (Glassdoor Est.),3.0,"Organica Biotech
3.0",Mumbai,-1,1 to 50 Employees,2000,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1
683,Principal Data Scientist,₹366K - ₹556K (Glassdoor Est.),-1,Britive,Bangalore,-1,Unknown,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
684,Senior Data Engineer -,₹366K - ₹556K (Glassdoor Est.),3.9,"Xento
3.9",Pune,-1,501 to 1000 Employees,2007,Company - Private,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),-1
685,Senior Data Engineer -,₹366K - ₹556K (Glassdoor Est.),3.9,"Xento
3.9",Pune,-1,-1,-1,-1,-1,-1,-1,-1
686,Analyst - Data Science,₹366K - ₹556K (Glassdoor Est.),3.6,"Nuware Systems
3.6",Bangalore,-1,51 to 200 Employees,1994,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),-1
687,Analyst - Data Science,₹366K - ₹556K (Glassdoor Est.),3.6,"Nuware Systems
3.6",Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
688,Data Scientist | Kolkata | 2 to 4 years,₹366K - ₹556K (Glassdoor Est.),1.0,"PNR Software Solutions
1.0",Calcutta,-1,51 to 200 Employees,-1,Contract,-1,-1,Less than $1 million (USD),-1
689,Data Scientist | Kolkata | 2 to 4 years,₹366K - ₹556K (Glassdoor Est.),1.0,"PNR Software Solutions
1.0",Calcutta,-1,-1,-1,-1,-1,-1,-1,-1
690,Quantitative Research,₹366K - ₹556K (Glassdoor Est.),4.2,"CapitalVia
4.2",Indore,-1,201 to 500 Employees,2006,Company - Public,Financial Analytics & Research,Finance,$100 to $500 million (USD),-1
691,Quantitative Research,₹366K - ₹556K (Glassdoor Est.),4.2,"CapitalVia
4.2",Indore,-1,-1,-1,-1,-1,-1,-1,-1
692,Machine Learning Engineer,₹366K - ₹556K (Glassdoor Est.),3.6,"Brightleaf Solutions
3.6",Pune,-1,1 to 50 Employees,-1,Company - Private,Legal,Accounting & Legal,Less than $1 million (USD),-1
693,Machine Learning Engineer,₹366K - ₹556K (Glassdoor Est.),3.6,"Brightleaf Solutions
3.6",Pune,-1,1 to 50 Employees,2019,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
694,Sr. Data Scientist,₹366K - ₹556K (Glassdoor Est.),-1,Claim Genius Making touchless claims a reality,Hyderābād,-1,-1,-1,-1,-1,-1,-1,-1
695,Senior Analyst-Data Scientist-Deloitte Insights-Hyderabad,₹366K - ₹556K (Glassdoor Est.),3.9,"Deloitte
3.9",Hyderābād,-1,10000+ Employees,1850,Company - Private,Accounting,Accounting & Legal,$10+ billion (USD),-1
696,Senior Analyst-Data Scientist-Deloitte Insights-Hyderabad,₹366K - ₹556K (Glassdoor Est.),3.9,"Deloitte
3.9",Hyderābād,-1,-1,-1,-1,-1,-1,-1,-1
697,Analyst - Data Science,₹366K - ₹556K (Glassdoor Est.),3.8,"Merkle
3.8",Pune,-1,1001 to 5000 Employees,1971,Company - Private,Advertising & Marketing,Business Services,$500 million to $1 billion (USD),-1
698,Senior Deep Learning Data Scientist,₹366K - ₹556K (Glassdoor Est.),1.0,"Number Theory
1.0",Gurgaon,-1,Unknown,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
699,Data Analyst,₹366K - ₹556K (Glassdoor Est.),3.6,"eminenture
3.6",New Delhi,-1,51 to 200 Employees,2011,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),-1
700,Data Scientist /software,₹366K - ₹556K (Glassdoor Est.),-1,ANI Calls India Private Limited,Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
701,Lead Data Scientist,₹439K - ₹960K (Glassdoor Est.),3.4,"Wolters Kluwer
3.4",Maharashtra,-1,10000+ Employees,1836,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),-1
702,Senior Data Analyst,₹439K - ₹960K (Glassdoor Est.),3.7,"Khoros, LLC
3.7",Bangalore,-1,501 to 1000 Employees,2008,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),-1
703,Lead Data Modeler,₹439K - ₹960K (Glassdoor Est.),3.9,"Enquero Inc
3.9",Hyderābād,-1,501 to 1000 Employees,2014,Company - Private,Enterprise Software & Network Solutions,Information Technology,$50 to $100 million (USD),-1
704,Data Science,₹439K - ₹960K (Glassdoor Est.),3.8,"XenonStack
3.8",SAS Nagar,-1,51 to 200 Employees,2016,Company - Private,Enterprise Software & Network Solutions,Information Technology,$1 to $5 million (USD),-1
705,Applied Scientist II,₹439K - ₹960K (Glassdoor Est.),4.4,"Microsoft
4.4",Bangalore,-1,10000+ Employees,1975,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
706,Analyst - Data Science,₹439K - ₹960K (Glassdoor Est.),3.5,"Merkle Sokrati
3.5",Pune,-1,501 to 1000 Employees,2009,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1
707,Business Analyst - Data Scientist,₹439K - ₹960K (Glassdoor Est.),3.2,"Mitel
3.2",Bangalore,-1,1001 to 5000 Employees,1973,Company - Private,Telecommunications Services,Telecommunications,$1 to $2 billion (USD),-1
708,Data Analyst (SQL),₹439K - ₹960K (Glassdoor Est.),3.2,"Casepoint
3.2",Surat,-1,51 to 200 Employees,2006,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
709,SSE – Machine Learning Engineer,₹439K - ₹960K (Glassdoor Est.),2.9,"Wibmo
2.9",Bangalore,-1,501 to 1000 Employees,1999,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
710,Data Engineer- Hyderabad,₹439K - ₹960K (Glassdoor Est.),4.6,"Maxo Tech Solutions LLC
4.6",Bangalore,-1,51 to 200 Employees,2014,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
711,SERM Scientist,₹439K - ₹960K (Glassdoor Est.),4.0,"GSK
4.0",Bangalore,-1,10000+ Employees,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1
712,Data Scientist (Risk Analytics & Modeling),₹439K - ₹960K (Glassdoor Est.),-1,LoanXpress,Mumbai,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
713,Data Scientist (Risk Analytics & Modeling),₹439K - ₹960K (Glassdoor Est.),-1,LoanXpress,Mumbai,-1,-1,-1,-1,-1,-1,-1,-1
714,Data Analyst,₹439K - ₹960K (Glassdoor Est.),3.1,"Engineering manufacturing company
3.1",Vadodara,-1,51 to 200 Employees,1946,Company - Private,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,-1
715,Data Analyst,₹439K - ₹960K (Glassdoor Est.),3.1,"Engineering manufacturing company
3.1",Vadodara,-1,-1,-1,-1,-1,-1,-1,-1
716,Principal Data Scientist,₹439K - ₹960K (Glassdoor Est.),3.7,"Signify
3.7",Bangalore,-1,10000+ Employees,1891,Company - Public,Consumer Products Manufacturing,Manufacturing,$5 to $10 billion (USD),-1
717,Data Analyst,₹439K - ₹960K (Glassdoor Est.),3.5,"Lymbyc Solutions
3.5",Bangalore,-1,51 to 200 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
718,Data Modeler with Erwin | 9 to 12 years | Pune,₹439K - ₹960K (Glassdoor Est.),4.0,"Capgemini
4.0",Hyderābād,-1,10000+ Employees,1967,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),-1
719,Data Modeler with Erwin | 9 to 12 years | Pune,₹439K - ₹960K (Glassdoor Est.),4.0,"Capgemini
4.0",Hyderābād,-1,-1,-1,-1,-1,-1,-1,-1
720,India Market Unit - Data Engineer Analyst - (Level 11),₹439K - ₹960K (Glassdoor Est.),3.9,"Accenture
3.9",Ahmedabad,-1,10000+ Employees,1989,Company - Public,Consulting,Business Services,$10+ billion (USD),-1
721,Data Science | 6 to 9 years |,₹439K - ₹960K (Glassdoor Est.),4.0,"Capgemini
4.0",Chennai,-1,10000+ Employees,1967,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),-1
722,Data Analyst,₹439K - ₹960K (Glassdoor Est.),3.1,"Datamatics
3.1",Mumbai,-1,5001 to 10000 Employees,1987,Company - Public,IT Services,Information Technology,$25 to $50 million (USD),-1
723,Data Analyst,₹439K - ₹960K (Glassdoor Est.),3.1,"Datamatics
3.1",Mumbai,-1,-1,-1,-1,-1,-1,-1,-1
724,Data Analyst,₹439K - ₹960K (Glassdoor Est.),4.1,"Multi-Act
4.1",Mumbai,-1,51 to 200 Employees,-1,Company - Private,Investment Banking & Asset Management,Finance,Less than $1 million (USD),-1
725,Data Analyst,₹439K - ₹960K (Glassdoor Est.),4.1,"Hitwicket
4.1",Hyderābād,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
726,Data Analyst,₹439K - ₹960K (Glassdoor Est.),4.1,"PharmEasy
4.1",Bangalore,-1,1001 to 5000 Employees,2015,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
727,Senior Scientist – Fermentation Development,₹439K - ₹960K (Glassdoor Est.),4.7,"String Bio
4.7",Bangalore,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
728,"ESG Data Strategy, Data Scientist – Alternative Data",₹439K - ₹960K (Glassdoor Est.),3.7,"Institutional Shareholder Services
3.7",Mumbai,-1,201 to 500 Employees,1985,Subsidiary or Business Segment,Financial Analytics & Research,Finance,$50 to $100 million (USD),-1
729,Machine Learning Engineer,₹439K - ₹960K (Glassdoor Est.),-1,EzappSolution,Gurgaon,-1,-1,-1,-1,-1,-1,-1,-1
730,DATA SCIENTIST /,₹439K - ₹960K (Glassdoor Est.),5.0,"HelloLeads
5.0",Tiruchchirāppalli,-1,Unknown,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
731,Senior Scientist - Analytical,₹607K - ₹700K (Glassdoor Est.),4.7,"String Bio
4.7",Bangalore,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
732,Data Science AI ML NLP Consultant - Gurgaon,₹607K - ₹700K (Glassdoor Est.),3.9,"ChampionsIT
3.9",New Delhi,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
733,Data Analyst,₹607K - ₹700K (Glassdoor Est.),3.5,"Polaris Inc.
3.5",Bangalore,-1,10000+ Employees,1954,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$5 to $10 billion (USD),-1
734,Decision Analytics Consultant,₹607K - ₹700K (Glassdoor Est.),3.9,"ZS Associates
3.9",Pune,-1,5001 to 10000 Employees,1983,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1
735,Data Scientist - Image and Video Analytics,₹607K - ₹700K (Glassdoor Est.),4.0,"ABB
4.0",Bangalore,-1,10000+ Employees,1883,Company - Public,Energy,"Oil, Gas, Energy & Utilities",$10+ billion (USD),-1
736,Data Analyst,₹607K - ₹700K (Glassdoor Est.),4.0,"GSK
4.0",Bangalore,-1,10000+ Employees,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1
737,Data Analyst,₹607K - ₹700K (Glassdoor Est.),4.0,"BuzzBoard
4.0",Hyderābād,-1,51 to 200 Employees,2014,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1
738,Data Analyst,₹607K - ₹700K (Glassdoor Est.),4.0,"Ariprus
4.0",Mumbai,-1,1 to 50 Employees,2016,Unknown,IT Services,Information Technology,Unknown / Non-Applicable,-1
739,Data Analyst,₹607K - ₹700K (Glassdoor Est.),4.0,"Indium Software
4.0",Chennai,-1,501 to 1000 Employees,1999,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),-1
740,Speech Scientist - Dialog,₹607K - ₹700K (Glassdoor Est.),3.9,"Cerence
3.9",Pune,-1,1001 to 5000 Employees,2019,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
741,Speech Scientist,₹607K - ₹700K (Glassdoor Est.),3.9,"Cerence
3.9",Pune,-1,1001 to 5000 Employees,2019,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
742,Scientific Research – Data Scientist – R&D,₹607K - ₹700K (Glassdoor Est.),-1,CareerXperts,Bangalore,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
743,CIEL/SEL/15261: Data Scientist,₹607K - ₹700K (Glassdoor Est.),4.3,"CIEL HR Services
4.3",Bangalore,-1,201 to 500 Employees,2015,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),-1
744,"Data Analyst, Data Solutions",₹607K - ₹700K (Glassdoor Est.),3.8,"Standard Chartered
3.8",Bangalore,-1,10000+ Employees,1969,Company - Public,Investment Banking & Asset Management,Finance,$10 to $25 million (USD),-1
745,Machine Learning Engineer,₹607K - ₹700K (Glassdoor Est.),4.7,"Grid Logic Software Private Limited
4.7",Hyderābād,-1,501 to 1000 Employees,2010,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
